"","year","stcd","ptynow","inc3","dv","dvp","state","south","dpres"
"4369",1978,504,1,0,55.4,50.2,5,0,55.75
"4370",1978,505,1,1,66.8,61.8,5,0,49.63
"4371",1978,506,1,1,71,71,5,0,57.35
"4372",1978,507,1,1,65.3,76.2,5,0,52.36
"4373",1978,508,1,1,57.4,64.2,5,0,59.24
"4374",1978,509,1,1,68.2,72.3,5,0,56.04
"4375",1978,510,1,1,67.1,74.6,5,0,58.62
"4376",1978,511,1,1,63,63.3,5,0,47.32
"4377",1978,512,-1,-1,22.7,32.1,5,0,46.53
"4378",1978,513,1,1,59.3,68.2,5,0,45.75
"4379",1978,514,1,1,44.4,72.5,5,0,50.04
"4380",1978,515,1,0,60.1,72.2,5,0,54.98
"4381",1978,516,1,1,61.4,53.4,5,0,49.6
"4382",1978,517,1,1,45.5,65.7,5,0,46.45
"4383",1978,518,-1,0,40.7,35.8,5,0,44.01
"4384",1978,519,-1,-1,25.3,35.6,5,0,49.14
"4385",1978,520,-1,-1,33.6,32.8,5,0,40.15
"4386",1978,521,1,1,62.4,69.8,5,0,52.24
"4387",1978,522,-1,-1,35.4,37.4,5,0,38.25
"4388",1978,523,1,1,65.6,60.2,5,0,52.89
"4389",1978,524,1,1,65.8,67.8,5,0,55.85
"4390",1978,525,1,1,67.4,76.6,5,0,63.44
"4391",1978,527,-1,-1,49,45.3,5,0,39.81
"4392",1978,529,1,1,85,88.4,5,0,80.95
"4393",1978,530,1,1,71.4,74.4,5,0,60.07
"4394",1978,532,1,1,76.1,72.2,5,0,55.45
"4395",1978,533,-1,0,44,44.9,5,0,43.3
"4396",1978,534,1,1,44.8,50.7,5,0,43.09
"4397",1978,535,1,1,54,53.3,5,0,44.42
"4398",1978,536,1,1,62.9,64.8,5,0,56.02
"4399",1978,537,-1,0,36.2,26.9,5,0,45.39
"4400",1978,538,1,1,58.6,63.6,5,0,44.19
"4401",1978,539,-1,0,36.3,41.4,5,0,35.77
"4402",1978,540,-1,-1,34.1,40.7,5,0,32.27
"4403",1978,541,-1,-1,41.9,42.3,5,0,42.57
"4404",1978,542,1,1,73.7,76,5,0,52.82
"4405",1978,543,-1,-1,31.3,35,5,0,40.04
"4406",1978,601,1,1,62.4,53.5,6,0,50.02
"4407",1978,602,1,1,52.9,50.5,6,0,42.24
"4408",1978,603,1,0,50.2,52,6,0,49.04
"4409",1978,604,-1,-1,38.8,39.6,6,0,41.58
"4410",1978,605,-1,0,36.5,33.6,6,0,39.79
"4411",1978,701,1,1,60.2,57.7,7,0,52.68
"4412",1978,702,1,1,69.9,65.6,7,0,50.12
"4413",1978,703,1,1,59.2,55.7,7,0,46.46
"4414",1978,704,-1,-1,41.6,37.8,7,0,43.41
"4415",1978,705,-1,0,52.3,33,7,0,43.78
"4416",1978,706,1,1,64.2,56.8,7,0,47.74
"4417",1978,801,-1,-1,41.4,48.1,8,0,52.75
"4418",1978,905,-1,-1,48.9,41,9,1,49.88
"4419",1978,906,-1,-1,21.2,34.8,9,1,49.46
"4420",1978,909,-1,0,61.5,21.9,9,1,46.47
"4421",1978,912,-1,-1,61.6,46.1,9,1,53.47
"4422",1978,914,1,1,63.1,72.9,9,1,56.47
"4423",1978,915,1,1,74.2,70.4,9,1,54.32
"4424",1978,1004,1,1,80.9,68.3,10,1,57.24
"4425",1978,1006,1,0,45.6,51.7,10,1,67.53
"4426",1978,1007,1,1,66.5,55.1,10,1,64.24
"4427",1978,1009,1,1,76.9,79.1,10,1,70.92
"4428",1978,1101,1,1,77.6,52.7,11,0,49.28
"4429",1978,1102,1,1,88.3,83.9,11,0,52.99
"4430",1978,1201,-1,-1,40.1,45.4,12,0,40.21
"4431",1978,1202,-1,-1,42.7,49.4,12,0,36.2
"4432",1978,1301,1,0,58.6,92.6,13,0,90.45
"4433",1978,1302,1,1,87.9,84.7,13,0,82.82
"4434",1978,1303,1,1,65.2,59.3,13,0,42.08
"4435",1978,1304,-1,-1,33.1,34.2,13,0,38.06
"4436",1978,1305,1,1,84,76.9,13,0,66.59
"4437",1978,1306,-1,-1,33.8,39.4,13,0,40.17
"4438",1978,1307,1,1,86.3,84.8,13,0,80.81
"4439",1978,1308,1,1,86,80.5,13,0,69.91
"4440",1978,1309,1,1,75.3,72.2,13,0,57.79
"4441",1978,1310,1,1,50.2,50.1,13,0,39.29
"4442",1978,1311,1,1,73.7,67.4,13,0,48.27
"4443",1978,1312,-1,-1,20.5,27.2,13,0,30.92
"4444",1978,1313,-1,-1,38.8,31.2,13,0,37.17
"4445",1978,1314,-1,-1,24.9,25.6,13,0,28.86
"4446",1978,1315,-1,-1,37.6,46.1,13,0,40.47
"4447",1978,1316,-1,-1,34.5,32.1,13,0,41.27
"4448",1978,1317,-1,-1,29.4,41.8,13,0,44.28
"4449",1978,1318,-1,-1,34.1,42.3,13,0,43.76
"4450",1978,1320,-1,-1,30.4,36.4,13,0,47.24
"4451",1978,1321,-1,-1,21.7,25.5,13,0,44.53
"4452",1978,1322,1,0,46,61.4,13,0,48.5
"4453",1978,1323,1,1,74.2,78.6,13,0,59.15
"4454",1978,1324,1,1,65.6,67.4,13,0,53.86
"4455",1978,1401,1,1,80.6,71.3,14,0,61.3
"4456",1978,1402,1,1,60.9,55.2,14,0,39.35
"4457",1978,1403,1,1,56.2,56.9,14,0,46.12
"4458",1978,1404,-1,-1,34.4,45.1,14,0,40.33
"4459",1978,1405,-1,-1,32.4,38.3,14,0,42.78
"4460",1978,1406,1,1,52.3,54.9,14,0,41.46
"4461",1978,1407,-1,-1,43.7,37.3,14,0,47.35
"4462",1978,1408,1,1,48,50.5,14,0,50.13
"4463",1978,1410,1,1,56.7,59.8,14,0,45.03
"4464",1978,1411,1,1,57.3,60.8,14,0,45.39
"4465",1978,1501,-1,-1,36.1,47.9,15,0,49.91
"4466",1978,1502,1,1,47.4,50.6,15,0,49.55
"4467",1978,1503,-1,-1,25.2,43.5,15,0,48.3
"4468",1978,1504,1,1,64.7,69.1,15,0,54.11
"4469",1978,1505,1,1,58.9,65.6,15,0,49.02
"4470",1978,1506,1,1,66.3,68.1,15,0,45.76
"4471",1978,1602,1,1,48,51.7,16,0,44.81
"4472",1978,1604,1,1,69.5,50.9,16,0,48.99
"4473",1978,1605,-1,0,42.1,37.4,16,0,49.04
"4474",1978,1703,1,1,67.7,58.1,17,0,55.49
"4475",1978,1704,-1,-1,34.2,44.1,17,0,42.78
"4476",1978,1705,-1,-1,20.8,32.9,17,0,43.05
"4477",1978,1707,1,1,76.5,73.2,17,0,60.91
"4478",1978,1901,-1,-1,36.8,42.6,19,0,49.32
"4479",1978,1902,-1,0,44.5,20.4,19,0,49.86
"4480",1978,2001,-1,-1,36.5,45.9,20,0,49.31
"4481",1978,2002,1,1,66.4,79.8,20,0,48.26
"4482",1978,2004,-1,-1,38,42.3,20,0,50.05
"4483",1978,2005,1,1,77.2,57.7,20,0,58.73
"4484",1978,2006,1,0,89.7,70.8,20,0,45.2
"4485",1978,2008,-1,-1,51.3,47.4,20,0,51.67
"4486",1978,2102,1,1,72.8,76.4,21,0,60.9
"4487",1978,2105,1,0,64.9,67.3,21,0,59.04
"4488",1978,2106,1,0,53.8,57,21,0,55.08
"4489",1978,2108,1,1,78.1,79.9,21,0,65.36
"4490",1978,2201,1,1,92.9,93.4,22,0,90.61
"4491",1978,2202,-1,-1,31.9,49.9,22,0,45.39
"4492",1978,2203,-1,-1,51.3,49,22,0,40.08
"4493",1978,2204,-1,-1,28.6,39.3,22,0,40.8
"4494",1978,2205,-1,-1,49.6,46.4,22,0,32.25
"4495",1978,2206,1,1,56.7,53.1,22,0,41.38
"4496",1978,2207,1,1,77.8,71.2,22,0,52.35
"4497",1978,2208,1,1,66.6,59.4,22,0,44.47
"4498",1978,2209,-1,-1,30.4,29.6,22,0,35.94
"4499",1978,2210,-1,-1,51.5,43.1,22,0,41.09
"4500",1978,2211,-1,0,45.1,45,22,0,48.84
"4501",1978,2212,1,1,54.9,52.6,22,0,45.68
"4502",1978,2213,1,1,79.2,90.3,22,0,88.61
"4503",1978,2214,1,1,67.4,67,22,0,48.65
"4504",1978,2215,1,1,80.4,75,22,0,52.83
"4505",1978,2216,1,1,77.7,77,22,0,55.35
"4506",1978,2218,1,1,75.4,66.8,22,0,46.1
"4507",1978,2219,-1,-1,28.7,32.8,22,0,36.75
"4508",1978,2301,-1,0,43.1,30.9,23,0,51.66
"4509",1978,2302,-1,-1,29.6,39.7,23,0,50.44
"4510",1978,2303,-1,-1,34.3,32.6,23,0,49.13
"4511",1978,2304,1,1,58,69,23,0,60.76
"4512",1978,2305,1,0,62.3,73.1,23,0,63.61
"4513",1978,2306,1,1,55.3,59.8,23,0,57.29
"4514",1978,2307,-1,-1,45.9,38.9,23,0,56.88
"4515",1978,2402,1,1,61.8,63.8,24,1,52.92
"4516",1978,2403,1,1,92.4,93.9,24,1,48.92
"4517",1978,2404,-1,0,33.8,22.1,24,1,44.96
"4518",1978,2501,1,1,68,65.6,25,0,70.98
"4519",1978,2502,1,1,56.4,51.1,25,0,43.37
"4520",1978,2503,1,1,81.9,63.7,25,0,48.63
"4521",1978,2504,1,1,72.8,55.9,25,0,51.9
"4522",1978,2505,1,1,73,70.8,25,0,59.23
"4523",1978,2506,-1,-1,44.1,40.9,25,0,52.01
"4524",1978,2507,-1,-1,38.8,38,25,0,47.35
"4525",1978,2508,1,1,60.5,68.7,25,0,46.96
"4526",1978,2509,1,1,74.7,55.9,25,0,49.66
"4527",1978,2510,1,1,65.3,72.1,25,0,57.3
"4528",1978,2601,1,0,57.3,66.4,26,0,46.36
"4529",1978,2602,-1,-1,43.1,45,26,0,46.06
"4530",1978,2701,-1,0,41.9,26.8,27,0,41.29
"4531",1978,2702,1,1,52.3,54.6,27,0,39.76
"4532",1978,2703,-1,-1,20,25.3,27,0,37.16
"4533",1978,2801,1,1,74.9,86.4,28,0,47.73
"4534",1978,2901,1,1,62.7,69.2,29,0,43.38
"4535",1978,2902,-1,-1,31.9,39.5,29,0,45.15
"4536",1978,3001,1,1,79.8,70.8,30,0,57.64
"4537",1978,3002,1,1,66.4,61.7,30,0,50.46
"4538",1978,3003,1,1,56.3,62.6,30,0,43.99
"4539",1978,3004,1,1,62.3,67.4,30,0,53.75
"4540",1978,3005,-1,-1,27.4,31.9,30,0,40.69
"4541",1978,3006,-1,-1,38.9,40.3,30,0,48.31
"4542",1978,3007,1,1,53,56.5,30,0,41.93
"4543",1978,3008,1,1,74.5,70.9,30,0,47.93
"4544",1978,3009,-1,-1,43.7,45.5,30,0,45.51
"4545",1978,3010,1,1,87.3,83.8,30,0,72.54
"4546",1978,3011,1,1,71.2,68.5,30,0,48.5
"4547",1978,3012,-1,-1,26.6,26.5,30,0,46.17
"4548",1978,3013,1,1,48.2,51.3,30,0,40.69
"4549",1978,3014,1,0,75.8,52.5,30,0,56.56
"4550",1978,3015,1,1,51.3,66.1,30,0,53.64
"4551",1978,3101,-1,-1,37.5,27.5,31,0,49.32
"4552",1978,3201,1,0,42.7,68.7,32,0,45.63
"4553",1978,3202,1,1,54.9,57.4,32,0,45.4
"4554",1978,3203,1,1,51.5,52.6,32,0,45.77
"4555",1978,3204,-1,-1,33,44.2,32,0,48.8
"4556",1978,3205,-1,-1,41.6,44.3,32,0,48.29
"4557",1978,3206,1,1,64.6,65,32,0,49.54
"4558",1978,3208,1,1,83.2,78,32,0,66.69
"4559",1978,3211,1,1,78.5,81.5,32,0,70.01
"4560",1978,3212,1,1,87.8,89,32,0,82.5
"4561",1978,3213,1,1,81.1,83.7,32,0,71.72
"4562",1978,3214,1,1,80.7,86.1,32,0,78.13
"4563",1978,3215,1,1,70.6,67.3,32,0,49.82
"4564",1978,3216,1,1,86.4,82.9,32,0,71.33
"4565",1978,3217,1,1,62.1,76.3,32,0,54.79
"4566",1978,3218,-1,-1,46.7,79.1,32,0,63.1
"4567",1978,3220,1,1,84.6,86.7,32,0,76.67
"4568",1978,3222,1,1,84.1,89.3,32,0,76.52
"4569",1978,3223,-1,0,52.8,46.4,32,0,52.47
"4570",1978,3224,1,1,56.8,55.2,32,0,47.04
"4571",1978,3225,-1,-1,21.4,29.5,32,0,42.15
"4572",1978,3226,-1,-1,32.5,33.5,32,0,46.45
"4573",1978,3227,1,1,55.8,66.6,32,0,44.94
"4574",1978,3228,1,1,79.5,79.4,32,0,48.59
"4575",1978,3229,1,1,46,51.1,32,0,39.08
"4576",1978,3230,-1,-1,39.5,44.3,32,0,41.71
"4577",1978,3232,1,1,53.2,55.4,32,0,39.15
"4578",1978,3233,-1,0,41.4,28,32,0,39.52
"4579",1978,3235,-1,-1,27.5,35.7,32,0,43.42
"4580",1978,3236,1,1,75.9,66.6,32,0,46.27
"4581",1978,3237,1,1,80.1,80.9,32,0,63.43
"4582",1978,3239,1,1,58.5,61.8,32,0,42.14
"4583",1978,3301,1,1,80.1,77.1,33,1,60.11
"4584",1978,3303,1,1,71.1,68.8,33,1,58.74
"4585",1978,3305,1,1,54.2,54.3,33,1,50.73
"4586",1978,3307,1,1,69.9,81.3,33,1,66.69
"4587",1978,3308,1,1,59,66.9,33,1,54.99
"4588",1978,3309,-1,-1,31,46.3,33,1,51.8
"4589",1978,3311,1,1,53.4,51.4,33,1,54.29
"4590",1978,3401,-1,-1,31.5,36.6,34,0,47
"4591",1978,3501,-1,-1,34.5,34.1,35,0,41.41
"4592",1978,3502,1,1,52.4,51.4,35,0,37.67
"4593",1978,3503,-1,0,54.8,25.1,35,0,51.57
"4594",1978,3504,-1,-1,31.5,29.9,35,0,40.36
"4595",1978,3505,-1,-1,37.4,32.6,35,0,44.57
"4596",1978,3506,-1,-1,35.1,38.5,35,0,48.78
"4597",1978,3508,-1,-1,28.6,29.5,35,0,45.54
"4598",1978,3509,1,1,67.7,55.2,35,0,58.6
"4599",1978,3510,-1,-1,26.1,31.2,35,0,48.95
"4600",1978,3511,-1,-1,29.4,28.3,35,0,52.45
"4601",1978,3512,-1,-1,43.1,49.6,35,0,44.37
"4602",1978,3513,1,1,65.1,68.5,35,0,54.31
"4603",1978,3514,1,1,72.5,75.3,35,0,62.76
"4604",1978,3515,-1,-1,28.9,34.5,35,0,40.96
"4605",1978,3516,-1,-1,22,32.4,35,0,48.08
"4606",1978,3517,-1,-1,32.6,43.2,35,0,45.8
"4607",1978,3518,1,1,59.5,71.9,35,0,55.17
"4608",1978,3519,1,1,49.3,51.2,35,0,61.9
"4609",1978,3521,1,1,86.1,88.1,35,0,85.76
"4610",1978,3522,1,1,73.9,75,35,0,49.78
"4611",1978,3523,1,1,74.8,73.2,35,0,43.32
"4612",1978,3601,1,1,59.9,54.5,36,0,38.37
"4613",1978,3602,1,0,54.8,54,36,0,54.09
"4614",1978,3604,1,1,60.3,77.3,36,0,53.87
"4615",1978,3605,-1,-1,20.1,48.7,36,0,41.94
"4616",1978,3606,1,1,74.2,71.1,36,0,44.85
"4617",1978,3701,1,1,62.9,58.7,37,0,44.82
"4618",1978,3702,1,1,69.2,72,37,0,48.65
"4619",1978,3704,1,1,56.3,58.8,37,0,52.56
"4620",1978,3801,1,1,73.4,74.5,38,0,70.67
"4621",1978,3802,1,0,83.8,74.3,38,0,80.48
"4622",1978,3803,1,1,71.8,73.6,38,0,68.24
"4623",1978,3804,1,1,44.2,67.5,38,0,57.25
"4624",1978,3805,-1,-1,24.9,40.5,38,0,38.87
"4625",1978,3806,1,1,73.8,74.3,38,0,50.28
"4626",1978,3807,1,1,50.5,54.1,38,0,46.05
"4627",1978,3808,1,1,61.1,50.4,38,0,46.91
"4628",1978,3810,-1,-1,23.5,37.4,38,0,49.17
"4629",1978,3811,1,1,57.5,70.8,38,0,54.36
"4630",1978,3812,1,1,68.7,67.7,38,0,50.79
"4631",1978,3813,-1,-1,29.5,36.6,38,0,42.66
"4632",1978,3814,1,1,57.6,72.6,38,0,59.15
"4633",1978,3815,1,1,46.8,65.4,38,0,52.76
"4634",1978,3816,-1,-1,23,37.3,38,0,35.85
"4635",1978,3817,1,1,59.6,51.1,38,0,42.48
"4636",1978,3818,1,1,57.6,59.5,38,0,45.47
"4637",1978,3819,-1,-1,21.3,29.4,38,0,40.02
"4638",1978,3820,1,1,72.1,75.2,38,0,55.1
"4639",1978,3821,1,0,52.9,59.4,38,0,53.93
"4640",1978,3822,1,1,71.6,55.7,38,0,57.82
"4641",1978,3823,1,1,45.7,56.5,38,0,45.91
"4642",1978,3824,-1,-1,36,44.1,38,0,52.12
"4643",1978,3825,-1,0,52.4,43.2,38,0,53.67
"4644",1978,3901,1,1,61.2,63.2,39,0,57.17
"4645",1978,3902,1,1,52.6,77.3,39,0,54.12
"4646",1978,4001,1,1,60.6,68.9,40,1,53.92
"4647",1978,4002,-1,-1,42.7,42.1,40,1,52.43
"4648",1978,4004,1,0,47,73.6,40,1,51.74
"4649",1978,4101,-1,0,50.1,19.6,41,0,50.62
"4650",1978,4102,-1,-1,44,30.1,41,0,47.78
"4651",1978,4201,-1,-1,35.5,41.6,42,1,46.35
"4652",1978,4202,-1,-1,18.2,37.2,42,1,49.15
"4653",1978,4206,-1,-1,25.4,35.5,42,1,52.64
"4654",1978,4208,1,1,70.5,61.2,42,1,64.92
"4655",1978,4301,1,1,78.1,83.7,43,1,60.1
"4656",1978,4304,1,1,61.5,62.7,43,1,50.77
"4657",1978,4305,1,1,50.6,54.8,43,1,52.97
"4658",1978,4306,1,0,65.1,66.4,43,1,51.04
"4659",1978,4308,1,1,61.5,60.8,43,1,63.08
"4660",1978,4310,1,1,76.3,76.8,43,1,54.29
"4661",1978,4311,1,0,51.6,57.4,43,1,57.08
"4662",1978,4312,1,1,68.5,76.1,43,1,55.95
"4663",1978,4313,1,1,74.9,59.5,43,1,49.4
"4664",1978,4314,1,0,72.4,61.4,43,1,58.13
"4665",1978,4315,1,1,66.2,74.4,43,1,65.56
"4666",1978,4316,1,1,70,57.8,43,1,49.62
"4667",1978,4319,1,0,53.2,54.6,43,1,42.28
"4668",1978,4321,1,0,43,72.7,43,1,40.31
"4669",1978,4322,1,1,49.4,50.1,43,1,49.86
"4670",1978,4324,1,0,54.1,63.7,43,1,55.46
"4671",1978,4401,1,1,52.5,59.4,44,0,32.69
"4672",1978,4402,-1,-1,36.2,43.2,44,0,37.23
"4673",1978,4501,-1,-1,20.4,32.6,45,0,43.97
"4674",1978,4601,-1,-1,27.9,49.4,46,1,51.56
"4675",1978,4608,1,1,51.7,54.8,46,1,48.46
"4676",1978,4609,-1,-1,38.1,42.6,46,1,53.15
"4677",1978,4610,1,1,53.4,58.5,46,1,47.88
"4678",1978,4701,-1,-1,34.5,26.4,47,0,45.28
"4679",1978,4702,1,0,51.4,50.2,47,0,47.93
"4680",1978,4703,1,1,58.6,71.7,47,0,51.86
"4681",1978,4704,1,1,61.1,58.5,47,0,45.76
"4682",1978,4705,1,1,52.9,58.8,47,0,44.39
"4683",1978,4706,1,1,62,74.4,47,0,50.54
"4684",1978,4707,-1,-1,53.3,45.4,47,0,50.22
"4685",1978,4801,1,1,63.4,58,48,0,55.53
"4686",1978,4802,1,1,55.3,73.2,48,0,55.53
"4687",1978,4901,1,1,54.5,65.6,49,0,49.72
"4688",1978,4902,1,1,58.3,65.6,49,0,52.62
"4689",1978,4903,1,1,62.8,58.1,49,0,50.48
"4690",1978,4905,1,1,73.7,78.7,49,0,63.03
"4691",1978,4906,-1,-1,29.8,36.6,49,0,47.97
"4692",1978,4907,1,1,62.8,73.7,49,0,55.95
"4693",1978,4908,1,1,42.1,52,49,0,46.43
"4694",1978,4909,-1,0,38.8,34.1,49,0,39.94
"4695",1978,5001,1,0,41.4,56.4,50,0,40.17
"4696",1980,102,-1,-1,37.7,46,1,1,45.67
"4697",1980,106,-1,0,48,38.3,1,1,44.16
"4698",1980,201,-1,-1,25.9,44.5,2,0,32.7
"4699",1980,301,-1,-1,22.5,29,3,0,30.23
"4700",1980,302,1,1,59,53.6,3,0,40.51
"4701",1980,304,-1,-1,37.4,34.9,3,0,28.01
"4702",1980,402,-1,-1,21,48.8,4,1,51.99
"4703",1980,501,1,1,42.5,59.4,5,0,35.7
"4704",1980,502,-1,-1,43.7,46.6,5,0,42
"4705",1980,503,1,1,72.7,53.4,5,0,45.51
"4706",1980,504,1,1,68.7,55.4,5,0,45.5
"4707",1980,505,1,1,53,66.8,5,0,53.06
"4708",1980,506,1,1,73,71,5,0,61.58
"4709",1980,507,1,1,66.8,65.3,5,0,44.45
"4710",1980,508,1,1,58.6,57.4,5,0,62.07
"4711",1980,509,1,1,57.4,68.2,5,0,49.37
"4712",1980,510,1,1,69,67.1,5,0,47.76
"4713",1980,511,-1,-1,51.7,41.8,5,0,42.96
"4714",1980,512,-1,-1,20.4,22.7,5,0,43.18
"4715",1980,513,1,1,62.4,59.3,5,0,37.62
"4716",1980,514,-1,-1,37.4,44.4,5,0,38.03
"4717",1980,515,1,1,74,60.1,5,0,47.78
"4718",1980,516,1,1,74.3,61.4,5,0,40.43
"4719",1980,517,-1,-1,29.4,45.5,5,0,39.12
"4720",1980,518,-1,-1,29,40.7,5,0,32.66
"4721",1980,519,-1,-1,18.5,25.3,5,0,37.87
"4722",1980,520,-1,-1,17.7,33.6,5,0,28.68
"4723",1980,521,1,1,49.7,62.4,5,0,42.69
"4724",1980,522,-1,-1,33.3,35.4,5,0,32.57
"4725",1980,523,1,1,66.7,65.6,5,0,46.96
"4726",1980,524,1,1,70.2,65.8,5,0,53.04
"4727",1980,525,1,1,69.9,67.4,5,0,61.5
"4728",1980,527,-1,-1,47.6,49,5,0,34.5
"4729",1980,529,1,1,88.6,85,5,0,82.12
"4730",1980,530,1,1,75.4,71.4,5,0,52.25
"4731",1980,531,1,0,64.4,67.8,5,0,63.19
"4732",1980,532,1,1,68.1,76.1,5,0,47.2
"4733",1980,533,-1,-1,29.1,44,5,0,31.61
"4734",1980,534,-1,-1,25.1,44.8,5,0,32.28
"4735",1980,535,1,1,46.7,54,5,0,31.82
"4736",1980,536,1,1,54.7,62.9,5,0,41.47
"4737",1980,537,-1,-1,26,36.2,5,0,31.72
"4738",1980,538,1,1,58.1,58.6,5,0,30.54
"4739",1980,539,-1,-1,23.7,36.3,5,0,23.36
"4740",1980,540,-1,-1,23.7,34.1,5,0,23.23
"4741",1980,541,-1,0,45,41.9,5,0,33.07
"4742",1980,542,1,1,46.7,73.7,5,0,41
"4743",1980,543,-1,-1,13.4,31.3,5,0,26.36
"4744",1980,601,1,1,61.3,62.4,6,0,48.13
"4745",1980,602,1,1,57.8,52.9,6,0,35.85
"4746",1980,603,1,1,55.7,50.2,6,0,39.28
"4747",1980,604,-1,0,30.1,38.8,6,0,32.42
"4748",1980,605,-1,-1,25.9,36.5,6,0,29.33
"4749",1980,701,1,1,63,60.2,7,0,54.08
"4750",1980,702,1,0,53.4,69.9,7,0,45.2
"4751",1980,703,1,0,47.1,59.2,7,0,43.59
"4752",1980,704,-1,-1,37.4,41.6,7,0,40.98
"4753",1980,705,1,1,50.4,52.3,7,0,38.59
"4754",1980,706,1,1,59.2,64.2,7,0,44.75
"4755",1980,801,-1,-1,37.8,41.4,8,0,48.73
"4756",1980,901,1,1,61.2,63.3,9,1,44.15
"4757",1980,902,1,1,70.6,81.7,9,1,55.93
"4758",1980,904,1,1,65.8,73.1,9,1,41.07
"4759",1980,905,-1,0,44.2,48.9,9,1,38.4
"4760",1980,909,1,1,70.4,61.5,9,1,34.36
"4761",1980,911,1,1,59.5,55.3,9,1,38.85
"4762",1980,912,1,0,45.5,61.6,9,1,39.28
"4763",1980,914,1,1,74.9,63.1,9,1,40.74
"4764",1980,915,1,1,65.4,74.2,9,1,38.04
"4765",1980,1004,1,1,69.4,80.9,10,1,53.37
"4766",1980,1005,1,1,74,75.5,10,1,63.36
"4767",1980,1006,-1,-1,40.9,45.6,10,1,58.52
"4768",1980,1007,1,1,68.1,66.5,10,1,51.36
"4769",1980,1009,1,1,68,76.9,10,1,56.45
"4770",1980,1101,1,1,83.2,77.6,11,0,49.28
"4771",1980,1201,-1,0,46.3,40.1,12,0,31.92
"4772",1980,1202,-1,-1,41.2,42.7,12,0,22.72
"4773",1980,1302,1,0,88.2,87.9,13,0,87.39
"4774",1980,1303,1,1,68.9,65.2,13,0,44.37
"4775",1980,1304,-1,-1,32,33.1,13,0,37.02
"4776",1980,1305,1,1,79.6,84,13,0,70.34
"4777",1980,1306,-1,-1,33,33.8,13,0,42.92
"4778",1980,1307,1,1,85.1,86.3,13,0,82.7
"4779",1980,1308,1,1,84.7,86,13,0,74.8
"4780",1980,1309,1,1,73.1,75.3,13,0,62.52
"4781",1980,1310,-1,-1,39.3,50.2,13,0,39.5
"4782",1980,1311,1,1,69.8,73.7,13,0,50.98
"4783",1980,1312,-1,-1,25.9,20.5,13,0,29.13
"4784",1980,1313,-1,-1,28.3,38.8,13,0,31.51
"4785",1980,1314,-1,-1,23.2,24.9,13,0,27.45
"4786",1980,1315,-1,-1,23.3,37.6,13,0,29.1
"4787",1980,1316,-1,0,32.6,34.5,13,0,26.27
"4788",1980,1317,-1,-1,34.2,29.4,13,0,37.56
"4789",1980,1318,-1,-1,37.9,34.1,13,0,35.2
"4790",1980,1320,-1,-1,44,30.4,13,0,38.01
"4791",1980,1321,-1,-1,32.4,21.7,13,0,43.68
"4792",1980,1322,-1,-1,31.2,46,13,0,36.98
"4793",1980,1323,1,1,64.4,74.2,13,0,50.47
"4794",1980,1324,1,1,50.4,65.6,13,0,40.62
"4795",1980,1401,1,1,72,80.6,14,0,57.04
"4796",1980,1402,1,1,54.1,60.9,14,0,31.18
"4797",1980,1403,1,1,45,56.2,14,0,41.96
"4798",1980,1404,-1,0,39.3,34.4,14,0,35.85
"4799",1980,1405,-1,-1,38.3,32.4,14,0,33.37
"4800",1980,1406,1,1,50.2,52.3,14,0,34.42
"4801",1980,1407,-1,-1,33.4,43.7,14,0,39.48
"4802",1980,1408,-1,-1,44.8,48,14,0,44.13
"4803",1980,1409,1,1,64.4,65.6,14,0,43.29
"4804",1980,1410,1,1,53.4,56.7,14,0,37.83
"4805",1980,1411,1,1,57.3,57.3,14,0,43.41
"4806",1980,1501,-1,-1,35.3,36.1,15,0,48.04
"4807",1980,1502,-1,-1,45.5,47.4,15,0,44.66
"4808",1980,1503,-1,0,48.5,25.2,15,0,41.92
"4809",1980,1504,1,1,54,64.7,15,0,48.24
"4810",1980,1505,1,1,60.2,58.9,15,0,38.83
"4811",1980,1506,1,1,64.3,66.3,15,0,37
"4812",1980,1602,-1,-1,46.1,48,16,0,37.91
"4813",1980,1604,1,1,68.9,69.5,16,0,40.61
"4814",1980,1605,-1,-1,24.4,42.1,16,0,37.35
"4815",1980,1703,1,1,64.8,67.7,17,0,58.54
"4816",1980,1704,-1,-1,33,34.2,17,0,40.49
"4817",1980,1705,-1,0,32.5,20.8,17,0,38.35
"4818",1980,1706,-1,-1,40.8,47.7,17,0,51.1
"4819",1980,1901,-1,-1,31.5,36.8,19,0,48.22
"4820",1980,1902,-1,-1,21.5,44.5,19,0,47.94
"4821",1980,2001,-1,-1,51.7,36.5,20,0,44.6
"4822",1980,2002,1,1,57.4,66.4,20,0,49.76
"4823",1980,2004,-1,-1,28.1,38,20,0,46.02
"4824",1980,2005,1,1,80.5,77.2,20,0,56.46
"4825",1980,2006,1,1,69.9,89.7,20,0,40.28
"4826",1980,2008,1,1,59.3,51.3,20,0,45.59
"4827",1980,2102,1,1,75.8,72.8,21,0,50.26
"4828",1980,2103,1,1,72.3,75.3,21,0,51.3
"4829",1980,2105,1,1,66,64.9,21,0,47.08
"4830",1980,2106,1,1,51.9,53.8,21,0,46.82
"4831",1980,2108,1,1,78.4,78.1,21,0,62.2
"4832",1980,2110,-1,-1,39.4,38.9,21,0,46
